81093.743454887: (None, None)
81093.841248673: (None, None)
81093.927668325: (None, None)
81094.016638027: (None, None)
81094.111204613: (None, None)
81094.199283673: (None, None)
81094.287202208: (None, None)
81094.38351935: (None, None)
81094.468997524: (None, None)
81094.559967111: (None, None)
81094.65368295: (None, None)
81094.742965107: (None, None)
81094.83255227: (None, None)
81094.926964738: (None, None)
81095.016887533: (None, None)
81095.114273394: (None, None)
81095.200146836: (None, None)
81095.290507348: (None, None)
81095.489453061: (None, None)
81095.489969165: (None, None)
81162.887110208: (None, None)
81162.888717063: (None, None)
81162.889472078: (None, None)
81163.138642144: (None, None)
81163.138836054: (None, None)
81163.143926782: (None, None)
81163.344569777: (None, None)
81163.347676611: (None, None)
81163.398314348: (None, None)
81163.52462663: (None, None)
81163.580032693: (None, None)
81163.669096255: (None, None)
81163.761663431: (None, None)
81163.847954855: (None, None)
81163.942307482: (None, None)
81164.032323356: (None, None)
81164.122778354: (None, None)
81164.21853028: (None, None)
81164.306212513: (None, None)
81164.402179913: (None, None)
81164.48931375: (None, None)
81164.581846706: (None, None)
81164.677552955: (None, None)
81164.765694416: (None, None)
81164.857040264: (None, None)
81164.950525323: (None, None)
81165.039280755: (None, None)
81165.136313124: (None, None)
81165.225165954: (None, None)
81165.317455207: (None, None)
81165.412676081: (None, None)
81165.50252815: (None, None)
81165.595408456: (None, None)
81165.688669135: (None, None)
81165.77711779: (None, None)
81165.875376226: (None, None)
81165.963769827: (131.8721466064453, 326.77569580078125)
81166.06116986: (None, None)
81166.151130629: (None, None)
81166.238516815: (None, None)
81166.33872081: (None, None)
81166.427592599: (None, None)
81166.518155671: (None, None)
81166.612055478: (None, None)
81166.702975328: (None, None)
81166.793435013: (929.019775390625, 327.30401611328125)
81166.887605867: (361.78045654296875, 234.22186279296875)
81166.975093981: (None, None)
81167.074885625: (None, None)
81167.16138497: (None, None)
81167.25063635: (291.2452087402344, 223.771240234375)
81167.346936725: (1205.9422607421875, 571.3582763671875)
81167.435608614: (None, None)
81167.527106549: (347.1219177246094, 335.00177001953125)
81167.623298224: (None, None)
81167.710999885: (None, None)
81167.808466222: (None, None)
81167.897738904: (None, None)
81167.991014531: (None, None)
81168.082565644: (None, None)
81168.174501244: (None, None)
81168.266790133: (None, None)
81168.359064334: (None, None)
81168.446795006: (None, None)
81168.544580255: (None, None)
81168.632546765: (None, None)
81168.723234736: (None, None)
81168.817737367: (None, None)
81168.907837878: (None, None)
81168.99680795: (None, None)
81169.092187213: (None, None)
81169.180765923: (None, None)
81169.274570832: (None, None)
81169.369627224: (603.3928833007812, 610.4298095703125)
81169.458793654: (601.4572143554688, 603.4225463867188)
81169.555944203: (None, None)
81169.643297524: (564.3854370117188, 635.361328125)
81169.740471719: (582.1868896484375, 625.3941040039062)
81169.830015553: (None, None)
81169.919476832: (None, None)
81170.018614036: (584.77880859375, 613.266357421875)
81170.102644269: (None, None)
81170.195188527: (None, None)
81170.288171492: (None, None)
81170.380246679: (577.6077880859375, 637.46044921875)
81170.466835193: (None, None)
81170.564937375: (None, None)
81170.650388626: (556.9609985351562, 626.816162109375)
81170.740712215: (578.8521728515625, 633.6427612304688)
81170.838011361: (None, None)
81170.924270545: (None, None)
81171.026285828: (None, None)
81171.1105007: (None, None)
81171.207596769: (None, None)
81171.298040412: (562.8604736328125, 638.8914794921875)
81171.386441358: (None, None)
81171.489474369: (None, None)
81171.574296649: (568.4301147460938, 622.918212890625)
81171.665306189: (565.5548706054688, 619.2954711914062)
81171.764877516: (555.093017578125, 609.86376953125)
81171.849326039: (None, None)
81171.940786213: (531.9112548828125, 638.0193481445312)
81172.036660643: (546.4279174804688, 615.0245361328125)
81172.124728197: (537.8834228515625, 632.0615844726562)
81172.217458188: (529.7080078125, 644.0439453125)
81172.310540895: (None, None)
81172.402794419: (None, None)
81172.499320528: (564.3289184570312, 640.356689453125)
81172.588814986: (None, None)
81172.679308474: (None, None)
81172.77724305: (564.9865112304688, 649.279541015625)
81172.865368157: (None, None)
81172.960826589: (None, None)
81173.050200419: (None, None)
81173.139088979: (561.00830078125, 637.6231689453125)
81173.225647909: (None, None)
81173.303228793: (574.6575927734375, 637.0687866210938)
81294.426575925: (None, None)
81294.449976241: (None, None)
81294.450137963: (None, None)
81294.551666108: (None, None)
81294.691574559: (None, None)
81294.695624901: (None, None)
81294.777189569: (None, None)
81294.913804516: (None, None)
81294.969446421: (None, None)
81295.062171992: (None, None)
81295.178657157: (None, None)
81295.277318161: (None, None)
81295.389585897: (None, None)
81295.492514434: (None, None)
81295.60515822: (None, None)
81295.715666338: (None, None)
81295.826001379: (None, None)
81295.934808108: (None, None)
81296.042599504: (None, None)
81296.150239908: (None, None)
81296.271797311: (None, None)
81296.376029104: (None, None)
81296.486905614: (None, None)
81296.600078838: (None, None)
81296.705936236: (None, None)
81296.823295534: (None, None)
81296.931484178: (None, None)
81297.037456891: (None, None)
81297.15829303: (None, None)
81297.265837651: (None, None)
81297.373222684: (None, None)
81297.490963761: (None, None)
81297.598858232: (None, None)
81297.70203766: (None, None)
81297.816243665: (None, None)
81297.922277317: (None, None)
81298.019822673: (None, None)
81298.119411403: (None, None)
81298.212046347: (None, None)
81298.303050946: (None, None)
81298.399533416: (None, None)
81298.484990871: (None, None)
81298.575647599: (None, None)
81298.673070087: (None, None)
81298.760262786: (None, None)
81298.851861564: (690.7158203125, 526.259765625)
81298.948133508: (None, None)
81299.033886282: (None, None)
81299.134550816: (669.5155029296875, 560.1832275390625)
81299.221221421: (673.8065185546875, 558.560302734375)
81299.315119099: (673.703369140625, 558.4620361328125)
81299.406162084: (657.163818359375, 558.1727294921875)
81299.492476223: (None, None)
81299.590995089: (625.5792846679688, 594.2918090820312)
81299.678826602: (None, None)
81299.769025925: (643.613525390625, 595.9371337890625)
81299.864725097: (651.0301513671875, 619.317626953125)
81299.952624581: (649.1484375, 571.6865234375)
81300.038549651: (None, None)
81300.134842742: (681.6821899414062, 568.9754638671875)
81300.224950864: (None, None)
81300.314134957: (681.593994140625, 482.8368835449219)
81300.407002042: (None, None)
81300.497470796: (None, None)
81300.58946354: (None, None)
81300.683123245: (None, None)
81300.770915383: (None, None)
81300.866551221: (None, None)
81300.954176429: (None, None)
81301.045663225: (None, None)
81301.142636903: (None, None)
81301.233096543: (1088.977783203125, 408.6868591308594)
81301.325170851: (1049.436767578125, 379.7708740234375)
81301.417634385: (None, None)
81301.503871596: (None, None)
81301.60239093: (None, None)
81301.694643784: (None, None)
81301.784180697: (None, None)
81301.878172752: (None, None)
81301.966223281: (None, None)
81302.059938976: (930.3992309570312, 350.775634765625)
81302.152066618: (None, None)
81302.243872119: (None, None)
81302.340765951: (700.9667358398438, 135.98069763183594)
81302.427439942: (None, None)
81302.520136398: (None, None)
81302.614218611: (734.2052612304688, 138.26690673828125)
81302.706670271: (742.4693603515625, 131.42861938476562)
81302.796996679: (None, None)
81302.891374836: (797.650390625, 164.32559204101562)
81302.979495522: (817.0576171875, 160.918212890625)
81303.079839216: (834.1903076171875, 123.84657287597656)
81303.166784514: (836.38134765625, 158.50631713867188)
81303.259167943: (841.76220703125, 164.75634765625)
81303.35374126: (839.488037109375, 125.38484191894531)
81303.441495741: (852.9193115234375, 150.42715454101562)
81303.539007347: (857.310791015625, 135.24012756347656)
81303.623838227: (858.9010009765625, 164.82489013671875)
81303.716156915: (873.8726196289062, 175.24118041992188)
81303.810712159: (896.2222900390625, 185.076904296875)
81303.901288833: (881.3199462890625, 162.015869140625)
81303.989406863: (881.8958129882812, 164.15794372558594)
81304.085915636: (880.7359619140625, 146.70164489746094)
81304.170791882: (917.5838623046875, 180.93923950195312)
81304.263655581: (917.15283203125, 158.96347045898438)
81304.358498851: (944.249755859375, 200.90443420410156)
81304.445254145: (936.070068359375, 186.7387237548828)
81304.54286044: (954.0028076171875, 187.55072021484375)
81304.632594753: (1037.7978515625, 200.463623046875)
81304.721462486: (None, None)
81304.816253985: (1178.5308837890625, 195.5927734375)
81304.907129362: (None, None)
81304.996111056: (1173.207275390625, 202.28929138183594)
81305.09103287: (None, None)
81305.181556261: (None, None)
81305.270453318: (None, None)
81305.366764066: (None, None)
81305.452850492: (None, None)
81305.552041611: (None, None)
81305.641293675: (None, None)
81305.730868453: (None, None)
81305.823664338: (None, None)
81305.914088301: (None, None)
81306.015653113: (None, None)
81306.101895689: (None, None)
81306.192733618: (None, None)
81306.286125557: (None, None)
81306.375714086: (None, None)
81306.465332459: (None, None)
81306.561125541: (None, None)
81306.650798029: (None, None)
81306.740664845: (None, None)
81306.835302226: (None, None)
81306.925684313: (None, None)
81307.023597697: (None, None)
81307.111133216: (None, None)
81307.201572543: (None, None)
81307.296486336: (None, None)
81307.384639263: (None, None)
81307.47575152: (None, None)
81307.57009426: (None, None)
81307.660689997: (None, None)
81307.759609131: (1174.900634765625, 190.05955505371094)
81307.849748556: (1221.5472412109375, 195.58026123046875)
81307.950240639: (1067.76416015625, 183.08143615722656)
81308.03838018: (1136.8355712890625, 195.2922821044922)
81308.129231339: (1094.1326904296875, 209.10987854003906)
81308.223367407: (1034.0782470703125, 203.35328674316406)
81308.313558136: (991.5985717773438, 189.6792755126953)
81308.402792647: (963.7886962890625, 184.54734802246094)
81308.497143408: (941.562255859375, 168.60726928710938)
81308.585316127: (911.3378295898438, 201.07662963867188)
81308.679372871: (863.5487060546875, 193.96209716796875)
81308.771330771: (788.00244140625, 194.5320587158203)
81308.859145931: (758.6119995117188, 198.6671600341797)
81308.959325351: (590.72314453125, 158.07769775390625)
81309.04846986: (631.91552734375, 198.91221618652344)
81309.13731301: (604.2874755859375, 173.30154418945312)
81309.234671279: (559.8726806640625, 123.06668090820312)
81309.319835344: (485.3739013671875, 210.8195037841797)
81309.411103854: (None, None)
81309.511257441: (None, None)
81309.597027351: (None, None)
81309.686916094: (None, None)
81309.785255164: (None, None)
81309.872613909: (None, None)
81309.970725475: (None, None)
81310.062665926: (None, None)
81310.153566669: (None, None)
81310.246712301: (None, None)
81310.335304196: (None, None)
81310.431482077: (None, None)
81310.521935206: (None, None)
81310.61274126: (None, None)
81310.708090739: (None, None)
81310.798461002: (None, None)
81310.88886335: (None, None)
81310.984305383: (None, None)
81311.069568043: (None, None)
81311.170633627: (None, None)
81311.258154771: (None, None)
81311.346722758: (None, None)
81311.44192713: (None, None)
81311.532634379: (None, None)
81311.625396723: (None, None)
81311.760948628: (None, None)
81311.811589391: (None, None)
81311.909162665: (None, None)
81311.991622613: (None, None)
81313.977155444: (None, None)
81352.375591399: (None, None)
81352.374645234: (None, None)
81352.376284642: (None, None)
81352.627127529: (None, None)
81352.634374342: (None, None)
81352.63520415: (None, None)
81352.761005757: (None, None)
81352.881033966: (None, None)
81352.889446689: (None, None)
81352.975654057: (None, None)
81353.081283746: (None, None)
81353.150675462: (None, None)
81353.243827346: (None, None)
81353.340346226: (None, None)
81353.429585895: (None, None)
81353.519936473: (None, None)
81353.616572698: (None, None)
81353.702669335: (None, None)
81353.792686937: (672.8343505859375, 518.8338623046875)
81353.887435208: (None, None)
81353.979630458: (None, None)
81354.072797551: (None, None)
81354.16640033: (710.858642578125, 549.873046875)
81354.261701581: (1183.365478515625, 417.1421813964844)
81354.355232327: (None, None)
81354.442972851: (None, None)
81354.536838188: (697.3651733398438, 378.169677734375)
81354.630999571: (691.1168212890625, 527.88037109375)
81354.718564051: (715.9264526367188, 525.0916748046875)
81354.814243538: (742.0042724609375, 390.7198486328125)
81354.901114775: (None, None)
81354.992443862: (None, None)
81355.08700192: (734.2529907226562, 438.7452392578125)
81355.176950875: (712.8381958007812, 508.4692687988281)
81355.26605523: (678.2415161132812, 522.4994506835938)
81355.362603953: (675.2203369140625, 550.7120361328125)
81355.449330031: (None, None)
81355.541727108: (None, None)
81355.639787633: (653.244873046875, 456.4156799316406)
81355.734177563: (657.7477416992188, 497.5437316894531)
81355.822672947: (750.3651123046875, 443.6701965332031)
81355.911845168: (712.1082153320312, 492.0214538574219)
81356.004813975: (None, None)
81356.098922389: (None, None)
81356.184371462: (None, None)
81356.282175419: (699.861083984375, 475.1476135253906)
81356.3713479: (698.02978515625, 496.72662353515625)
81356.462110673: (712.7496337890625, 492.5793151855469)
81356.559062843: (739.7716064453125, 411.9473571777344)
81356.647781252: (805.9383544921875, 304.96026611328125)
81356.737954743: (None, None)
81356.834679095: (None, None)
81356.922628687: (838.332763671875, 317.9149475097656)
81357.019617316: (866.6717529296875, 400.4340515136719)
81357.109984248: (857.8582153320312, 328.1327819824219)
81357.199106103: (881.7504272460938, 388.427001953125)
81357.292798362: (753.1390380859375, 394.7518615722656)
81357.382800235: (None, None)
81357.47302805: (768.0805053710938, 433.09100341796875)
81357.569112546: (722.749267578125, 396.3624267578125)
81357.657882623: (718.972900390625, 418.4391174316406)
81357.7548275: (None, None)
81357.845983355: (729.113525390625, 433.9655456542969)
81357.935249431: (739.9683227539062, 426.722412109375)
81358.033729184: (682.45556640625, 444.9233703613281)
81358.118346729: (735.0762329101562, 468.04046630859375)
81358.210371924: (722.0795288085938, 453.7234191894531)
81358.307090964: (646.71337890625, 440.6126403808594)
81358.395780258: (None, None)
81358.492422942: (468.23193359375, 481.39447021484375)
81358.58243518: (560.4031982421875, 439.4482421875)
81358.674098857: (None, None)
81358.768567851: (None, None)
81358.858240499: (403.87457275390625, 494.8737487792969)
81358.94789325: (354.4987487792969, 495.598876953125)
81359.043552529: (340.46636962890625, 469.96417236328125)
81359.1335656: (None, None)
81359.230565478: (246.5921173095703, 446.55914306640625)
81359.320357243: (None, None)
81359.409861658: (None, None)
81359.50412846: (237.48919677734375, 458.00970458984375)
81359.594295076: (None, None)
81359.693576876: (None, None)
81359.77909819: (None, None)
81359.869703043: (None, None)
81359.966668963: (None, None)
81360.05325884: (None, None)
81360.144329589: (None, None)
81360.241511763: (None, None)
81360.339444838: (None, None)
81360.436702951: (None, None)
81360.535346093: (373.70477294921875, 493.9082336425781)
81360.62521463: (333.22235107421875, 460.6001281738281)
81360.717723168: (376.95306396484375, 470.64508056640625)
81360.810350302: (330.3529052734375, 456.1462097167969)
81360.906172709: (529.3222045898438, 501.5814514160156)
81360.991307557: (None, None)
81361.086036921: (None, None)
81361.181135147: (552.5797119140625, 494.3531494140625)
81361.269227398: (None, None)
81361.366084513: (None, None)
81361.455140586: (None, None)
81361.545478768: (761.16357421875, 478.3240966796875)
81361.639677444: (1049.484130859375, 460.2338562011719)
81361.730371154: (928.44873046875, 488.69964599609375)
81361.819327693: (980.2649536132812, 493.01434326171875)
81361.912691561: (1104.5509033203125, 457.234619140625)
81362.002924741: (None, None)
81362.09229957: (None, None)
81362.187641082: (None, None)
81362.272768429: (None, None)
81362.373111345: (None, None)
81362.459121991: (None, None)
81362.550788741: (None, None)
81362.648765619: (None, None)
81362.738888849: (None, None)
81362.83446547: (None, None)
81362.93185744: (None, None)
81363.030336256: (None, None)
81363.127926615: (None, None)
81363.22340636: (None, None)
81363.319220121: (802.8613891601562, 506.6380310058594)
81363.418793177: (None, None)
81363.508464783: (689.0614013671875, 465.0024719238281)
81363.604702928: (None, None)
81363.70325263: (None, None)
81363.798996963: (None, None)
81363.889045868: (None, None)
81363.985404953: (586.47607421875, 572.0986938476562)
81364.074201437: (None, None)
81364.165007024: (None, None)
81364.252610255: (None, None)
81396.157563577: (None, None)
81396.158624796: (None, None)
81396.158738705: (None, None)
81396.28207542: (None, None)
81396.406255903: (None, None)
81396.410766099: (None, None)
81396.515460614: (None, None)
81396.625432476: (None, None)
81396.692173879: (None, None)
81396.787170021: (None, None)
81396.88546347: (None, None)
81396.976563491: (None, None)
81397.075168248: (None, None)
81397.174750733: (None, None)
81397.262852517: (None, None)
81397.362333437: (None, None)
81397.460353963: (None, None)
81397.558565222: (None, None)
81397.65441784: (None, None)
81397.75240597: (None, None)
81397.845443427: (None, None)
81397.942180593: (None, None)
81398.039710641: (None, None)
81398.127759559: (None, None)
81398.218832809: (None, None)
81398.31236689: (None, None)
81398.400532061: (None, None)
81398.490677167: (None, None)
81398.585961128: (None, None)
81398.67318206: (697.73193359375, 550.19189453125)
81398.771305349: (657.4205932617188, 548.0932006835938)
81398.858257526: (None, None)
81398.948867121: (None, None)
81399.04355982: (None, None)
81399.137974231: (707.0694580078125, 548.1360473632812)
81399.225026515: (717.7523193359375, 555.351318359375)
81399.323184075: (723.1455078125, 536.5225830078125)
81399.404831197: (None, None)
81399.498553719: (None, None)
81399.589888017: (None, None)
81399.676039709: (None, None)
81399.774496494: (706.382568359375, 551.8394165039062)
81399.860118853: (None, None)
81399.951387523: (703.786865234375, 577.0657348632812)
81400.046429969: (703.8243408203125, 552.7908325195312)
81400.133682412: (711.457275390625, 586.805419921875)
81400.227633221: (None, None)
81400.323007079: (666.9429931640625, 622.6956787109375)
81400.410137958: (None, None)
81400.497788014: (695.2411499023438, 589.5671997070312)
81400.592268416: (720.927001953125, 611.0872802734375)
81400.680387544: (709.4872436523438, 556.867431640625)
81400.778377653: (668.5721435546875, 603.750244140625)
81400.864494553: (None, None)
81400.959540644: (646.855224609375, 624.8421630859375)
81401.049017768: (None, None)
81401.143123111: (695.1053466796875, 568.9769287109375)
81401.227274399: (711.2008056640625, 587.456787109375)
81401.325261643: (691.8299560546875, 569.192626953125)
81401.410052214: (591.6451416015625, 611.8076782226562)
81401.498536453: (None, None)
81401.593957031: (681.8763427734375, 608.85888671875)
81401.680427584: (None, None)
81401.770134349: (None, None)
81401.863521448: (None, None)
81401.952951696: (681.6301879882812, 572.1061401367188)
81402.05176302: (689.497802734375, 567.7428588867188)
81402.140390648: (689.9115600585938, 572.3140869140625)
81402.230097724: (None, None)
81402.325183348: (1103.4642333984375, 465.74267578125)
81402.419291764: (630.5679931640625, 637.3558959960938)
81402.504552917: (701.0352172851562, 618.8609619140625)
81402.599547966: (733.709228515625, 561.6543579101562)
81402.684962247: (None, None)
81402.78326179: (717.0486450195312, 537.1419067382812)
81402.871397741: (None, None)
81402.962237184: (None, None)
81403.058747837: (1077.506591796875, 310.8443603515625)
81403.145345944: (689.7227783203125, 546.209228515625)
81403.235500374: (693.0264282226562, 544.7347412109375)
81403.332597288: (1043.7723388671875, 224.33840942382812)
81403.416066478: (None, None)
81403.505963455: (None, None)
81403.600295781: (None, None)
81403.687365774: (None, None)
81403.779058203: (None, None)
81403.873116253: (None, None)
81403.959434356: (None, None)
81404.05934966: (677.159423828125, 563.4852294921875)
81404.147048154: (917.9769287109375, 317.9424743652344)
81404.238782252: (None, None)
81404.334503357: (658.1265869140625, 549.5800170898438)
81404.426540689: (None, None)
81404.510757186: (None, None)
81404.606913977: (None, None)
81404.693126087: (None, None)
81404.792760813: (890.8111572265625, 509.0018310546875)
81404.878583019: (682.3599853515625, 574.2804565429688)
81404.966446882: (None, None)
81405.06490872: (876.52734375, 444.24359130859375)
81405.150310761: (None, None)
81405.241996733: (None, None)
81405.339701523: (None, None)
81405.427590595: (None, None)
81405.516498281: (None, None)
81405.611386087: (None, None)
81405.701692968: (None, None)
81405.799653494: (None, None)
81405.885379709: (653.3970947265625, 551.21044921875)
81405.975745966: (1065.3956298828125, 473.66571044921875)
81406.06964344: (None, None)
81406.155746902: (None, None)
81406.247293391: (None, None)
81406.341902182: (None, None)
81406.431216335: (None, None)
81406.520801222: (None, None)
81406.618797164: (663.5376586914062, 530.0892333984375)
81406.703344189: (None, None)
81406.799737078: (None, None)
81406.88927936: (None, None)
81406.978212672: (None, None)
81407.07113372: (None, None)
81407.162739221: (668.3820190429688, 573.9939575195312)
81407.253875493: (None, None)
81407.347933804: (None, None)
81407.43476973: (None, None)
81407.536299911: (None, None)
81407.623853715: (630.46533203125, 569.4136962890625)
81407.71479514: (1014.761474609375, 472.87847900390625)
81407.807427641: (None, None)
81407.894524717: (None, None)
81407.985205355: (None, None)
81408.082083723: (None, None)
81408.165931307: (None, None)
81408.258501202: (None, None)
81408.352263622: (None, None)
81408.440536972: (None, None)
81408.537377579: (1044.8087158203125, 532.8826293945312)
81408.6238061: (1011.102294921875, 466.6331787109375)
81408.714095012: (None, None)
81408.808945682: (None, None)
81408.898008476: (None, None)
81408.991809021: (736.9998779296875, 500.2364501953125)
81409.08508841: (None, None)
81409.174489804: (None, None)
81409.269314432: (None, None)
81409.35999304: (None, None)
81409.449051197: (1067.6282958984375, 525.6303100585938)
81409.548469981: (None, None)
81409.63014549: (None, None)
81409.721191188: (None, None)
81409.813725874: (None, None)
81409.903814782: (None, None)
81409.993038203: (728.196044921875, 636.851318359375)
81410.089039366: (None, None)
81410.178550241: (None, None)
81410.267063753: (None, None)
81410.362345109: (None, None)
81410.450136054: (618.559326171875, 563.063720703125)
81410.54644316: (None, None)
81410.63492214: (None, None)
81410.724386243: (None, None)
81410.821208517: (658.1549682617188, 560.1192626953125)
81410.909685569: (648.56591796875, 566.2367553710938)
81410.997345834: (None, None)
81411.094132065: (None, None)
81411.183362622: (None, None)
81411.279496287: (None, None)
81411.357288644: (None, None)
81411.435113085: (None, None)
82161.664051049: (None, None)
82161.703706882: (None, None)
82161.71349619: (None, None)
82161.992888981: (None, None)
82162.007117677: (None, None)
82162.007883938: (None, None)
82162.123552746: (None, None)
82162.423820996: (None, None)
82162.424254596: (None, None)
82162.424408296: (None, None)
82162.6504774: (None, None)
82162.669620802: (None, None)
82162.670263988: (None, None)
82162.769063594: (None, None)
82163.107317084: (None, None)
82163.107487243: (None, None)
82163.107897926: (None, None)
82163.4103297: (None, None)
82163.413831834: (None, None)
82163.415600401: (None, None)
82163.662764239: (None, None)
82163.664343793: (None, None)
82163.668420363: (None, None)
82163.828654297: (661.7078857421875, 207.96969604492188)
82163.854901709: (None, None)
82163.904576491: (None, None)
82164.012164403: (None, None)
82164.094811017: (431.88714599609375, 181.7399139404297)
82164.18363871: (None, None)
82164.289000132: (None, None)
82164.573852435: (None, None)
82164.589360681: (None, None)
82164.590909662: (None, None)
82164.840968336: (None, None)
82164.842316533: (854.49658203125, 240.19345092773438)
82164.852886843: (None, None)
82165.029112157: (839.8809814453125, 239.51820373535156)
82165.029581383: (None, None)
82165.0941181: (None, None)
82165.292426287: (None, None)
82165.292650404: (None, None)
82165.579796962: (None, None)
82165.586595863: (495.977783203125, 377.9916076660156)
82165.591448017: (768.2530517578125, 399.0006103515625)
82165.704622522: (772.8211059570312, 297.5076599121094)
82165.768555949: (None, None)
82165.835132018: (None, None)
82165.931466384: (None, None)
82166.022516247: (None, None)
82166.11500139: (None, None)
82166.201428686: (359.53924560546875, 417.273193359375)
82166.522512197: (None, None)
82166.529911211: (None, None)
82166.530922475: (None, None)
82166.790702181: (None, None)
82166.79093281: (None, None)
82166.791052915: (None, None)
82167.043799969: (None, None)
82167.045485879: (None, None)
82167.052694317: (None, None)
82167.32395513: (None, None)
82167.334436063: (None, None)
82167.33758465: (None, None)
82167.438120172: (None, None)
82167.517877059: (425.6943054199219, 323.0892028808594)
82167.609956208: (None, None)
82167.705749525: (None, None)
82167.792401617: (None, None)
82167.881995939: (None, None)
82167.950417558: (796.2530517578125, 326.8515625)
82168.040567357: (775.6152954101562, 335.3880310058594)
82168.134915446: (None, None)
82168.21942985: (None, None)
82168.32103143: (None, None)
82168.614863406: (None, None)
82168.615080337: (None, None)
82168.627179054: (337.7340087890625, 491.843505859375)
82168.821336197: (None, None)
82168.823280913: (None, None)
82168.879432719: (None, None)
82168.991352783: (None, None)
82169.044607672: (None, None)
82169.145912894: (None, None)
82169.229483171: (None, None)
82169.318784053: (None, None)
82169.419038374: (None, None)
82169.512278792: (None, None)
82169.810256613: (None, None)
82169.810463074: (None, None)
82169.810919852: (None, None)
82170.068211198: (None, None)
82170.067928277: (None, None)
82170.068506463: (None, None)
82170.257097487: (None, None)
82170.257643068: (None, None)
82170.353065497: (None, None)
82170.523607457: (None, None)
82170.524596378: (None, None)
82170.607649721: (None, None)
82170.767331054: (None, None)
82170.782166218: (None, None)
82170.873664841: (None, None)
82170.991775675: (None, None)
82171.282561782: (None, None)
82171.288802393: (None, None)
82171.289078335: (None, None)
82171.540655382: (None, None)
82171.550894906: (None, None)
82171.556945775: (None, None)
82171.659694979: (None, None)
82171.728603325: (None, None)
82171.828580614: (None, None)
82171.928959889: (None, None)
82172.013993888: (None, None)
82172.102882838: (None, None)
82172.174844668: (None, None)
82172.270135378: (None, None)
82172.366505844: (658.0369873046875, 356.9380187988281)
82172.471243099: (None, None)
82172.804353992: (654.6723022460938, 365.06903076171875)
82172.797314307: (646.165283203125, 337.599365234375)
82172.812530257: (635.3475341796875, 329.5005187988281)
82173.205681508: (623.0786743164062, 351.4627380371094)
82173.207432367: (666.9522705078125, 367.5955505371094)
82173.209685733: (636.609130859375, 361.7221984863281)
82173.34905667: (703.8056640625, 366.85504150390625)
82173.619864575: (704.8049926757812, 371.4587097167969)
82173.627196349: (711.4827880859375, 363.69268798828125)
82173.674877252: (717.0010375976562, 369.9543762207031)
82173.76132596: (722.7258911132812, 374.7115173339844)
82173.860947777: (725.1260986328125, 377.98333740234375)
82173.936156061: (724.0222778320312, 379.79473876953125)
82174.2893609: (737.0133056640625, 381.26617431640625)
82174.289933408: (735.9107666015625, 378.5852966308594)
82174.290497687: (737.1324462890625, 380.0501708984375)
82174.490087317: (735.8464965820312, 378.9070739746094)
82174.491216656: (734.6942138671875, 379.526611328125)
82372.450948628: (None, None)
82372.452548237: (None, None)
82372.453813622: (None, None)
82372.451210195: (None, None)
82372.779477069: (None, None)
82372.780933915: (None, None)
82372.792209306: (None, None)
82372.969890776: (None, None)
82372.993668609: (None, None)
82372.996516936: (None, None)
82373.078558577: (None, None)
82373.114925155: (None, None)
82373.262389729: (None, None)
82373.278584627: (None, None)
82373.700684897: (835.635498046875, 561.150634765625)
82373.700871358: (None, None)
82373.703481817: (None, None)
82373.786671133: (None, None)
82374.150126081: (None, None)
82374.153548011: (None, None)
82374.153699368: (None, None)
82374.15814569: (None, None)
82374.44779262: (None, None)
82374.479663917: (340.89617919921875, 456.71466064453125)
82374.479184847: (None, None)
82374.480669662: (None, None)
82374.572883083: (None, None)
82374.691959386: (627.9396362304688, 289.8274230957031)
82374.75496624: (680.017578125, 369.69805908203125)
82374.838197796: (682.104248046875, 352.1811828613281)
82374.937153097: (None, None)
82375.348667107: (None, None)
82375.353572031: (None, None)
82375.363919542: (407.43939208984375, 247.09579467773438)
82375.370315166: (675.556640625, 362.5262451171875)
82375.633851519: (687.1259765625, 414.35888671875)
82375.634736013: (None, None)
82375.635098102: (None, None)
82375.713404422: (391.1648254394531, 221.31234741210938)
82375.821669354: (701.1143798828125, 373.98199462890625)
82375.901816069: (694.0196533203125, 374.4861145019531)
82375.974871524: (758.171875, 357.89215087890625)
82376.05537611: (694.310791015625, 391.4197692871094)
82376.14827199: (736.9403686523438, 367.8087463378906)
82376.251240899: (None, None)
82376.337554173: (768.878662109375, 356.37103271484375)
82376.500613482: (None, None)
82377.478696577: (None, None)
82377.482273198: (None, None)
82377.482484191: (759.1522827148438, 485.11285400390625)
82377.499566603: (784.7893676757812, 353.6422119140625)
82377.706720899: (971.6161499023438, 320.45245361328125)
82377.727956608: (787.9024658203125, 486.0492248535156)
82377.75235716: (881.819580078125, 336.5052795410156)
82377.863243542: (804.5478515625, 467.5783386230469)
82377.939410142: (770.8345947265625, 459.412109375)
82378.012376325: (None, None)
82378.100768697: (None, None)
82378.194400059: (782.4530639648438, 324.9710693359375)
82379.515972697: (651.343017578125, 310.25628662109375)
82379.602990411: (None, None)
82379.673041964: (588.6533203125, 414.4976501464844)
82379.778840244: (580.8579711914062, 478.71002197265625)
82379.831543078: (600.6452026367188, 443.93511962890625)
82379.919010019: (None, None)
82380.010169103: (600.6452026367188, 443.93511962890625)
82380.105631017: (600.2213745117188, 529.4298095703125)
82380.465640923: (580.5742797851562, 501.79083251953125)
